gene_id,Adipose_Aggregate,Brain_Aggregate,Heart_Aggregate,Liver,Muscle_Skeletal
ENSG00000112499,0.018983726,0.042970976,0.006333153,0.030456159,0.179337971
ENSG00000230234,0.003655508,0.014999164,0.000982213,0.050991416,1.211164147
ENSG00000146477,13.86005305,2.248993548,1.050498479,26.34043805,58.83892279
ENSG00000213071,0.499579242,0.216302281,0.090197614,8.870968142,0.21391364
ENSG00000198670,0.011960622,0.081519811,0.005383662,17.69745133,0.004579458
ENSG00000243831,0.003822943,0.007580105,0.000805856,1.846007699,0.003380125
ENSG00000224477,0.002093593,0.009027901,0.001114338,0.334649912,0.003506115
ENSG00000122194,0.083756216,0.050212372,0.046573709,427.735708,0.017886802
ENSG00000276960,0.000862123,0.01656439,0.000267431,0.010722124,0.001476712
ENSG00000274903,0.000484115,0.000594737,0.000347454,0.130750752,0.001544334
ENSG00000224371,0.013582818,0.001432702,0.00663114,0.072579292,0.001928892
ENSG00000220913,0.014693504,0.001965322,0.00090466,0.012795,0.002144433
ENSG00000233342,0.007492107,0.001285558,0.001223908,0.002879823,0.002396139
ENSG00000231863,0.045090106,0.42990894,0.032682461,0.006826593,0.008561233
ENSG00000272841,1.898066277,4.605817304,0.562307191,0.196604469,0.32857599
ENSG00000085511,15.35359512,11.32980875,7.898421117,5.193252212,12.22528269
ENSG00000026652,6.536175241,18.66651875,1.502442458,0.533769912,0.641743711
ENSG00000279355,0.83856542,2.227480569,0.193026128,0.06780531,0.09710066
ENSG00000185345,2.960815459,4.77548525,5.480299145,0.433213142,9.149525529
ENSG00000227913,0.013427934,0.010056877,0.007056256,0.003449469,0.006844296
ENSG00000112530,0.3646084,4.173636627,2.227905884,0.749222522,0.615596675
ENSG00000217557,0.006614709,0.009033533,0.007074334,0.002959735,0.004234471
ENSG00000225437,0.002670464,0.004328376,0.003256366,0.003738673,0.004250535
ENSG00000225683,0.008512018,2.255909727,0.038885932,0.006949726,0.006061121
ENSG00000281692,0.053300744,0.84683865,0.082398517,0.064728407,0.024468883
ENSG00000217514,0.007590459,0.022050028,0.001881886,0.002283628,0.002421407
ENSG00000270419,4.263787083,7.374614017,2.403638715,1.138323894,3.521872354
ENSG00000112531,32.0281521,52.10181188,21.66927496,6.202026549,33.030934
ENSG00000228692,0.437461719,0.571578576,0.996442978,0.193037257,1.762305903
ENSG00000235538,0.020883935,0.0101027,0.157736055,0.005512212,0.011454707
ENSG00000266128,0.0007376,0.000730149,0.001119786,0.000530088,0.000402827
ENSG00000260422,0.047199257,0.035030551,0.026381486,0.009423363,0.012907372
ENSG00000230627,0.006938474,0.049300832,0.616869929,0.001357124,0.713809502
ENSG00000226739,0.003066505,0.033479141,0.00180973,0.000733186,0.011818643
ENSG00000227455,0.001512632,0.235173502,0.000719069,0.000444164,0.000749523
ENSG00000217878,8.49E-05,0.000931658,0.000069317,0,0
ENSG00000112539,0.018832716,1.12741024,0.010106819,0.004545354,0.007657706
ENSG00000112541,2.824554128,5.370565189,1.459674516,0.17720531,0.248823396
ENSG00000199523,0.024187894,0.014079472,0.01295827,0.001575664,0.003573225
ENSG00000206681,0.001658627,0.009563859,0.00115765,0,0.000409215
ENSG00000236627,0.018866637,0.106303819,0.007908943,0.003044646,0.001810511
ENSG00000223942,0,0.000383675,0,0,0.001661021
ENSG00000223414,2.36644133,1.0072628,0.69761425,0.053923929,0.122039559
ENSG00000281832,0.05123621,0.121982589,0.011460715,0.002026858,0.006322625
ENSG00000216624,0.099444255,0.151176684,0.153683908,0.063637084,0.58563127
ENSG00000231297,0.004813446,0.030284279,0.002497443,0.000334823,0.001087584
ENSG00000164458,0.120057084,0.014510407,0.006085016,0.004007752,0.006133166
ENSG00000201292,0,9.30E-05,0,0,0
ENSG00000280991,0.000860261,0.000842235,0.000349068,0.000863274,0.000243462
ENSG00000233365,0.001469819,0.001252678,0.000448404,0.000562876,0.000787927
ENSG00000213536,0.001850204,0.001151016,0.00073309,0,0.003765753
ENSG00000280850,0.002980522,0.827561723,0.000540681,0.000902168,0.001503848
ENSG00000176381,0.352559523,25.25255196,0.035131078,2.004546903,0.022357974
ENSG00000198818,27.06260097,24.54030802,9.167272808,7.62190708,7.227440847
ENSG00000233231,1.35873914,0.309110982,0.462175202,0.672981726,0.352523537
ENSG00000060762,62.72704843,80.63762626,155.8658173,143.8190265,80.42292653
ENSG00000261420,0.260683445,0.699784074,0.212350128,0.331210398,0.122687559
ENSG00000280057,0.22239599,1.712632339,0.219792043,0.522150133,0.100864471
ENSG00000071242,39.81696096,29.68079397,22.62573059,3.896152212,9.71969863
ENSG00000232082,0.426840763,0.186678588,0.313078243,0.051235664,0.169774122
ENSG00000222958,0.017408192,0.004172781,0.003049112,0,0.005409589
ENSG00000235272,0.506911379,0.189948168,0.186205583,0.188666239,0.328394869
ENSG00000235008,0.004676619,0.028567471,0.002960777,0.002750221,0.002027538
ENSG00000231654,0.017532666,0.171196526,0.00447706,0.003717832,0.005564197
ENSG00000026297,22.92476452,19.57334195,6.293632667,7.897380531,1.991526526
ENSG00000227598,0.232967912,0.178794852,0.047252203,0.154791239,0.058436912
ENSG00000265828,0.031002066,0.016540144,0.007155658,0.09009115,0.011194271
ENSG00000213066,2.545703227,2.997851076,1.295226203,3.84399115,1.164017933
ENSG00000112486,0.328483155,0.424231652,0.04807714,0.252219292,0.019782741
ENSG00000166984,0.003163314,0.035913996,0.001236069,0.030860066,0.001364161
ENSG00000120436,0.004930409,0.008055702,0.001413406,0.002624916,0.001352234
ENSG00000216966,0.00160818,0.003240819,0.001571892,0.174518982,0.002981059
ENSG00000280707,0.000386013,0.062470497,0.000269491,0.009937257,0.000877186
ENSG00000231720,0.00207562,0.400447906,0.001400441,0.075166062,0.005755778
ENSG00000228648,0.002031288,0.1727554,0.000442135,0.002177434,0.000496015
ENSG00000112494,0.022748255,0.008146475,0.004264436,3.709038938,0.008205004
ENSG00000120440,0.072574799,0.163841948,0.014721544,1.053089469,0.014098914
ENSG00000217447,0.031524306,0.064636157,0.005129309,0.26246531,0.003202727
ENSG00000203690,0.002101926,0.004507742,0.000703839,0.009632434,0.00125704
ENSG00000272549,0.065085337,0.076701221,0.008924707,0.166289487,0.004523179
ENSG00000203688,0.211274374,0.113014567,0.025332813,0.109229027,0.027406897
ENSG00000213065,0.003998459,0.003226674,0.002696837,0.10767385,0.000787073
ENSG00000146521,0.992709787,0.096905996,0.212630068,11.25545442,0.106613587
ENSG00000269155,0.535597947,0.060506582,0.119562313,3.084547345,0.04056793
ENSG00000198221,0.727824277,1.291719227,0.253398915,1.201033584,0.079722844
ENSG00000130396,35.60828226,11.63901493,12.99213827,20.54846903,10.49941345
ENSG00000235994,0.266742605,1.016709159,0.110264862,0.019154823,0.122434346
ENSG00000229921,0.420625024,1.086035112,0.111120446,0.033947407,0.163554714
ENSG00000125337,2.630184332,3.526177751,0.250820821,0.294090442,0.330989477
ENSG00000153303,3.005770961,0.039396217,0.047281001,0.129096221,0.192127484
ENSG00000234768,0.000763676,0.001023459,0.000295043,0.109349912,0.000426874
ENSG00000237987,0.187253152,0.07403474,0.143218146,0.064940088,0.006126189
ENSG00000228361,0.001093175,0.003003719,0.000328906,0.044275841,0.000983823
ENSG00000234647,0.002616398,0.002417082,0.00065323,0.363630044,0.000588523
ENSG00000230711,0.005975299,0.030572761,0.004286813,0.019711942,0.005728974
ENSG00000164488,2.194055907,4.686967652,2.026176539,2.747317699,0.046679344
ENSG00000224417,0.033011699,0.029127836,0.020384267,0.736074027,0.001026875
ENSG00000260771,0.161272518,0.002995079,0.017444576,0.001097743,0.017905866
ENSG00000112562,88.55840856,5.041453781,25.18376137,2.045292035,20.0009726
ENSG00000235815,0.066090246,0.008694442,0.009518817,0.001736726,0.013222478
ENSG00000280665,0.002875698,0.005908246,0.002519725,0.001197611,0.001581532
ENSG00000225879,0.007336439,0.003476873,0.002213274,0.004367345,0.005374583
ENSG00000279810,0.047065952,0.003304125,0.003512105,0.001733451,0.001557671
ENSG00000229720,0.02888577,0.006106179,0.006888649,0.001010752,0.001913948
ENSG00000234519,0.001243722,0.000847533,0.000243208,0.000512478,0.00049462
ENSG00000223485,0.807843066,0.162329618,0.365499188,0.026222478,0.025199614
ENSG00000261039,0.553835287,0.006973312,1.057819816,0.084078805,0.034751843
ENSG00000226445,5.961194186,1.244102928,1.964521062,0.502260708,0.558828257
ENSG00000186340,94.39096814,8.390448187,30.92340966,7.13204469,3.272639826
ENSG00000233085,0.060525559,0.015478968,0.003784613,0.009526429,0.002111756
ENSG00000224999,0.137886054,0.054886255,0.016146337,0.019388717,0.005465442
ENSG00000226194,0.358086828,0.217704616,0.077763454,0.040708965,0.066856669
ENSG00000272848,1.866856093,1.015301356,0.525212055,0.187290088,0.384859465
ENSG00000184465,7.844536976,3.567202365,2.207201855,3.67409292,2.171856538
ENSG00000185127,21.64128914,11.81755151,6.435471321,11.54818142,11.13681445
ENSG00000130024,46.12246844,33.38491824,20.73995469,15.99078761,30.8343213
ENSG00000232640,2.164609444,1.317235086,0.782607065,0.87110708,1.7733467
ENSG00000227704,0.067560207,0.020592029,0.0163228,0.024219381,0.055327945
ENSG00000184786,3.251149981,3.424169198,1.672756404,2.167434071,1.650985928
ENSG00000130023,20.16502578,13.12125101,5.471500757,14.17739823,10.25947447
ENSG00000266896,1.686304139,0.491388354,0.41780142,0.710954469,0.294844321
ENSG00000229214,0.696951237,0.856123167,0.29981964,1.670563717,0.26133787
ENSG00000231690,0.212730567,0.639754322,0.061419374,1.690218142,0.052673745
ENSG00000236173,0.448552229,1.029843102,0.142075867,3.219309292,0.058926052
ENSG00000232197,0.00582178,0.010417487,0.067488731,0.031424469,0.007488468
ENSG00000273100,3.484757395,2.582540294,0.891579295,1.330983097,0.5600133
ENSG00000218716,0.005011783,0.027979901,0.000990612,0.001544248,0.002515131
ENSG00000230960,0.003653506,0.063579841,0.001374512,0.00971677,0.002676961
ENSG00000271820,0.109671154,0.00637086,0.033901971,0.013887168,0.022147917
ENSG00000227508,0.270255126,0.020762461,0.077146888,0.04138404,0.051093691
ENSG00000198719,33.09801657,8.785782894,11.04099845,4.818688938,4.381735243
ENSG00000112584,18.31502827,12.70123882,7.224727877,5.632836283,10.45652304
ENSG00000271234,0.066582428,0.358751323,0.048511229,0.019781062,0.024198182
ENSG00000266245,0.08137595,0.01478273,0.023667872,0.04254115,0.007257285
ENSG00000261003,0.061576617,0.137900086,0.024225709,0.010632217,0.152922822
ENSG00000008018,141.7037667,54.90499943,63.06384637,79.5599115,112.3965504
ENSG00000112592,16.25325791,9.598704058,5.813332016,6.329017699,8.80741345
ENSG00000071994,16.48452016,8.080375622,6.021311486,7.046283186,10.11694396
ENSG00000217874,0.000589174,0.000915057,0.00047812,0.00074323,0.001002653
ENSG00000273640,0.000968977,0.001290912,0.000338409,0.000949071,0.00054208
ENSG00000234986,0.000415584,0.000350818,0.000226937,0,0.000224732
ENSG00000213863,0.004434702,0.005620106,0.001644691,0.002129779,0.002326027
ENSG00000230423,0.012808653,0.011564576,0.00384052,0.018142611,0.007651793
ENSG00000225532,0.019504992,0.024324956,0.009180024,0.034392257,0.006856961
ENSG00000219814,0.025435878,0.012935615,0.012887191,0.004487788,0.010358804
ENSG00000283061,0.004764001,0.001702084,0.000689331,0.001307035,0.001162042
ENSG00000282572,0.633070762,0.171517522,0.175270703,0.203599513,0.058124569
ENSG00000273644,0.008733697,0.002235079,0.003289265,0.001318142,0.000682565
ENSG00000232325,0.067110098,0.006461621,0.012367138,0.003279204,0.003364359
ENSG00000242611,2.599503952,0.048995632,0.863460951,0.075971549,0.118927958
ENSG00000242474,0.592865496,0.354600464,0.263835683,0.387177212,0.373555093
ENSG00000240859,1.385286405,0.649071415,0.356100873,0.366438982,1.120212366
ENSG00000261795,0.129530995,0.411403833,0.140528019,0.013158075,0.029367019
ENSG00000239715,0.005419645,0.017695381,0.18596045,0.003644912,0.190854047
ENSG00000240093,0.214301918,0.108573348,0.065200184,0.192154204,0.08888411
ENSG00000177706,59.01391941,22.43910539,23.6124193,55.62495575,23.65867248
ENSG00000249852,0.524070093,0.230749403,0.217912385,0.574544801,0.376304321
ENSG00000248767,0.017152279,0.015381348,0.005176778,0.008696018,0.025779041
ENSG00000249574,0.087452539,0.059283488,0.027487882,0.008798929,0.021456238
ENSG00000234471,0.040045714,0.029569385,0.044336037,0.003898053,0.032907509
ENSG00000197461,22.26130895,21.25821767,12.57926196,5.102921239,15.47200374
ENSG00000223855,1.246560179,1.896174024,6.693476805,0.246151504,0.4065043
ENSG00000188191,11.66253608,123.9056348,7.694045865,5.506948673,2.245557908
ENSG00000229380,0.059832335,0.212865321,0.259012252,0.079481814,0.309161631
ENSG00000237181,5.172461178,0.932482488,1.029245202,0.793197611,1.968820311
ENSG00000164818,12.18960259,6.724861938,6.054535204,5.513576106,11.09281196
ENSG00000164828,109.2266079,44.82451404,39.97340335,20.3305,61.18936488
ENSG00000239857,2.46524534,2.273726384,1.498292523,2.420575664,2.74343873
ENSG00000273151,3.135720702,4.073473242,1.362951485,5.008361947,1.336266912
ENSG00000105963,4.000176227,49.77168572,2.244341829,1.571911062,0.277310399
ENSG00000240230,8.574378214,7.048481467,3.796377904,4.41819469,6.042381071
ENSG00000073067,0.108883806,0.064603517,0.016471869,0.118759292,0.02579736
ENSG00000146540,32.91010369,50.12192145,30.16523827,19.08715044,24.84847198
ENSG00000199023,0.085602399,0.327206373,0.029361144,0.010378761,0.053533873
ENSG00000225146,0.060129253,0.145043173,0.013961932,0.040403274,0.019691096
ENSG00000164849,16.00579509,2.373256239,2.164132503,1.818091106,2.152940971
ENSG00000224079,0.183764123,0.230101139,0.040528921,0.060322655,0.051960324
ENSG00000226291,0.05715446,0.139730947,0.032070507,1.886445664,0.232105019
ENSG00000164850,15.37640322,9.027616048,3.048988603,14.24686504,1.372034371
ENSG00000178381,26.19328238,34.1182664,8.268761435,34.02535398,6.116343711
ENSG00000229043,5.74144967,3.917090642,1.529660867,4.210107522,3.029239103
ENSG00000164853,0.007288962,7.299092784,0.005168533,0.006788907,0.006072721
ENSG00000233082,0.002367248,0.036163675,0.001067967,0.001053982,0.001669925
ENSG00000164877,18.61506265,18.97588264,12.06466398,13.25879204,3.339985554
ENSG00000225981,0.403649476,0.21492079,0.183504858,0.194296416,0.2634701
ENSG00000273230,2.195002035,6.081722468,1.333754505,0.880503717,1.702544956
ENSG00000164880,35.59278316,31.82254626,17.96591806,19.23340265,45.65031133
ENSG00000231927,0.03205599,0.069100871,0.025514461,0.017915929,0.050158095
ENSG00000198517,58.03416826,19.76035359,44.37687766,15.70345575,50.13468867
ENSG00000164855,0.694732667,0.140863913,0.187061673,16.38746018,2.150121046
ENSG00000157778,18.70889134,18.22372731,6.99307562,9.877831858,9.099963885
ENSG00000230487,3.800580988,5.018583673,1.836257658,1.694500442,1.553427895
ENSG00000230444,0.096282488,0.585417529,0.015399548,0.018136991,0.039093873
ENSG00000231476,0.01454297,0.011801425,0.003538096,0.010018673,0.005046301
ENSG00000225968,4.305669493,2.636553829,3.641018852,9.754256637,0.351284309
ENSG00000234977,0.011050107,0.015879958,0.01605787,0.01677885,0.001439178
ENSG00000205971,0.009928603,0.011561422,0.01305221,0.014616814,0.002694172
ENSG00000236081,0.130321516,0.040644631,0.120442119,0.186651416,0.019160087
ENSG00000002822,6.368129539,5.195561858,3.193036483,3.179379204,4.752927771
ENSG00000176349,0.035396464,0.171258344,0.013623895,0.038653863,0.014796639
ENSG00000265089,0.003526058,0.002036045,0.002210107,0.001854867,0.001403611
ENSG00000122687,13.79622166,10.85107428,7.481168604,8.648442478,12.44147821
ENSG00000106268,8.183191154,5.36557312,3.798291402,1.371768584,4.053612702
ENSG00000106266,14.91731341,10.89704894,6.04838132,4.060764159,5.79349066
ENSG00000284047,0.006179809,0.002988821,0.001405975,0.001884513,0.003215442
ENSG00000271098,0.013355198,0.00569498,0.004674647,0.005640442,0.001629141
ENSG00000106263,114.6457571,44.62745292,47.34477987,59.29668142,129.3631382
ENSG00000230914,0.075839169,0.034395721,0.014685304,0.035729469,0.025672403
ENSG00000271163,0.024126212,0.041534176,0.012631197,0.023921239,0.034162017
ENSG00000136213,4.641441656,3.368321222,2.255511182,1.101958407,1.52541457
ENSG00000275572,0.073311069,0.168147511,0.022403621,0.016614336,0.024399838
ENSG00000106003,18.18456793,10.69835766,3.271046555,1.32100708,1.037467522
ENSG00000264357,0.00693947,0.007223013,0.001979724,0.001583186,0.001169489
ENSG00000106009,40.98628296,28.00173394,14.51472892,18.4205,15.68322416
ENSG00000106012,5.528957366,12.36323336,3.032406947,1.868133628,2.575120174
ENSG00000136295,32.91895255,42.3086405,7.624638826,21.48334956,2.523493898
ENSG00000174945,0.117648194,2.106981202,0.107268427,0.317475757,0.019771706
ENSG00000146535,38.07526388,35.97760986,18.34596211,8.748123894,7.734916563
ENSG00000231357,0.044536701,0.020138801,0.023515682,0.008760531,0.009161171
ENSG00000198286,2.053172141,1.596393012,0.364144829,1.204651327,0.151857573
ENSG00000237286,0.020824596,0.009385299,0.004428488,0.012443673,0.001965492
ENSG00000201794,0.003852843,0.005424816,0.001113538,0.005649248,0.000325978
ENSG00000228334,0.007551824,0.001305724,0.00136709,0.001472743,0.001239788
ENSG00000217455,0.170170342,0.0285842,0.006056707,0.001454566,0.034468846
ENSG00000231892,0.123407045,0.013921639,0.004621969,0.002528584,0.014195691
ENSG00000236708,0.493855373,0.051108231,0.033677711,0.006174779,0.054453176
ENSG00000146555,5.322037373,0.951633167,0.808414883,0.166619602,0.766225243
ENSG00000224593,0.051324283,0.013259135,0.009579143,0.005586637,0.006692005
ENSG00000236510,0.055044556,0.019922948,0.013038249,0.01079146,0.005442989
ENSG00000283991,0.018714899,0.008072814,0.027087379,1.620810354,0.034670897
ENSG00000261809,0.001007277,0.000187817,0,0,0
ENSG00000164916,9.815738365,8.250329655,4.839873993,2.580769469,8.633052304
ENSG00000242802,37.91645845,18.16719301,10.86952466,14.14642035,10.26723039
ENSG00000264474,0.019657638,0.004652919,0.006167969,0.004693805,0.0053132
ENSG00000157927,4.448895455,5.92539368,2.694370852,0.116839938,1.694779577
ENSG00000206895,0.033694302,0.041478738,0.025768653,0.005686283,0.019054545
ENSG00000218823,0.032338856,0.051543564,0.022024556,0.007176358,0.01186265
ENSG00000213935,0.229642874,0.108806486,0.08590371,0.052493717,0.112894745
ENSG00000136297,0.020526014,14.508982,0.024207404,0.012908668,0.011440539
ENSG00000196204,5.997942806,5.080927055,2.641384375,3.362900885,2.252784433
ENSG00000270822,0.25239589,0.185100137,0.130910892,0.119651549,0.062677995
ENSG00000275328,0.049491553,0.048442419,0.019767185,0.021125133,0.013195791
ENSG00000146587,7.801993243,5.764305291,3.466997955,4.882424779,3.627003238
ENSG00000273313,1.360768699,1.852562469,0.29015546,0.58737677,0.50697731
ENSG00000272595,0.017907739,0.138732762,0.005656442,0.005682788,0.005348804
ENSG00000159904,0.065917085,0.563003126,0.025903952,0.031194425,0.013332228
ENSG00000202039,0.001141496,0.001622965,0.00111993,0,0.000370735
ENSG00000157954,31.70086289,28.48222853,14.87970714,16.20769027,16.02724533
ENSG00000164638,19.123938,10.25765711,1.311070599,3.539305496,1.123980959
ENSG00000182095,29.27842541,16.31260232,9.623448143,10.12988938,8.581474471
ENSG00000241269,0.904354563,0.869687888,0.385816713,0.247127876,0.219693973
ENSG00000188365,0.516074856,0.375150939,0.19865062,0.128716062,0.115090037
ENSG00000272953,1.434611169,6.498502716,1.496483433,0.864020796,3.235124533
ENSG00000234432,0.701964253,1.442700837,0.380614899,0.917475487,0.3362199
ENSG00000273084,1.200890554,3.201441838,0.918775416,1.840553982,0.655460174
ENSG00000155034,1.64570651,3.190678512,0.965650413,0.633991283,1.893880075
ENSG00000230733,3.893144446,16.99694256,2.669662287,1.859171681,4.584782067
ENSG00000207973,0.262840069,0.073251736,0.119538014,0.085591593,0.139239601
ENSG00000075624,3634.669255,1278.895005,965.4423843,879.4964602,461.6224159
ENSG00000272719,0.247757783,0.03784163,0.057975737,0.287534115,0.047308979
ENSG00000228974,0.07492137,0.033527689,0.025293791,0.024957257,0.016617796
ENSG00000075618,44.78221003,69.66956954,11.79606636,7.155050885,3.156369863
ENSG00000011275,20.07676507,12.68187909,12.46706196,6.041982301,12.41569738
ENSG00000237738,0.201777417,0.040895061,0.261048013,0.044379071,0.041501382
ENSG00000283419,0.003203602,0.001591903,0.001178781,0,0.001985305
ENSG00000235944,1.021337763,3.166219875,0.315329987,0.419781637,0.181516139
ENSG00000277265,0.037133435,0.136172104,0.011605294,0.016741106,0.007100162
ENSG00000122543,0.268300672,1.332065933,0.048559059,0.14659531,0.076257696
ENSG00000122674,10.54737817,7.302339254,4.646195269,3.915610619,6.087606476
ENSG00000155026,0.046123018,0.166852552,0.01466452,0.054639429,0.039613852
ENSG00000122512,7.553740035,8.364007191,2.528822673,2.373000885,3.462914321
ENSG00000201990,0.005025913,0.003854588,0.001684151,0.001476106,0.000605729
ENSG00000106305,16.31539896,7.268117165,12.75575892,11.06155752,55.23566625
ENSG00000207217,0.133044695,0.96006505,0.125063175,0.137482611,0.133643836
ENSG00000086232,44.9508258,39.15311261,21.00826877,37.2709292,30.21693649
ENSG00000157999,0.954576459,0.323775485,0.312348331,0.390240796,0.521223487
ENSG00000240718,0.167928761,0.031962724,0.035320333,0.075305,0.019565442
ENSG00000252929,0.016297557,0.014170346,0.013318354,0.020296903,0.001653674
ENSG00000231704,0.086609579,0.09158128,0.031819462,0.145597566,0.047099452
ENSG00000106346,6.328081026,4.376516462,2.122671691,2.503268584,3.100917808
ENSG00000008256,46.16899955,17.47306856,18.9116229,2.779447345,11.04627522
ENSG00000202273,0.010636671,0.008241094,0.0065582,0.001169027,0.00210934
ENSG00000178397,15.15424743,18.82174492,10.3997986,4.103964602,49.71400498
ENSG00000274319,0.007193468,0.007190484,0.002472998,0.001604159,0.002732516
ENSG00000136238,244.7398587,202.0870589,81.8798276,68.80946903,130.5842839
ENSG00000164535,15.50976525,14.52746034,5.263718299,9.664415929,10.99113699
ENSG00000136240,141.3663446,32.32410445,55.43834447,151.4024336,33.21870486
ENSG00000231359,0.292086079,6.007400545,0.129298518,0.129142434,0.042831781
ENSG00000215045,0.106158973,0.81900557,0.04733372,0.036319164,0.019391361
ENSG00000136247,23.48580177,13.717022,11.63367374,12.61550885,22.20579452
ENSG00000146576,26.67503741,15.60064315,9.855588067,11.93745133,15.32919427
ENSG00000236609,7.29923938,21.52058189,8.09256971,0.427453053,18.68130012
ENSG00000205903,25.58448505,16.85416311,9.478515879,12.85155752,13.63031009
ENSG00000228010,0.362898407,0.803822557,0.236235966,0.328822965,0.162164159
ENSG00000198580,0.327070141,1.035393103,0.28413621,0.048267611,0.169061594
ENSG00000164631,14.9417019,8.502633688,6.360428798,6.420380531,5.296041096
ENSG00000187953,4.296014732,3.894749378,1.492717962,2.952604867,1.270534869
ENSG00000277327,0.008922249,0.01984698,0.003802317,0.04272531,0.004905068
ENSG00000169402,0.011558594,0.067429295,0.0051669,0.022142748,0.019932205
ENSG00000146574,7.82852547,4.856613288,3.377613227,2.678712389,4.261349938
ENSG00000273252,0.005215968,0.008641111,0.004519125,0.003517611,0.003973188
ENSG00000155070,0.120691251,0.107963967,0.043139592,0.060795664,0.014800648
ENSG00000205897,0.007497901,0.051769398,0.034899025,0.005599646,0.003248518
ENSG00000250561,0.004409607,0.025171033,0.006642953,0.005078274,0.003756102
ENSG00000243531,0.015325664,0.010291254,0.008262052,0.00135354,0.008651781
ENSG00000226943,0.013088774,0.006180728,0.005460479,0.002481903,0.003416513
ENSG00000241539,0.001244328,0.001357373,0.002286891,0,0.001680585
ENSG00000242731,0.009766841,0.006776495,0.003372447,0.005664115,0.005321793
ENSG00000266287,0.000377225,0,0.000369908,0,0
ENSG00000239696,0.003815996,0.003171654,0.004481313,0.002871106,0.003757741
ENSG00000201218,0.001184936,0.000437088,0.001856253,0.000953097,0
ENSG00000106392,10.59607376,6.331978913,4.278776505,4.721654867,4.40897061
ENSG00000244167,0.099684386,0.05103723,0.048690441,0.021171991,0.009322254
ENSG00000230825,0.189911709,0.354935004,0.109612863,0.133402301,0.221714844
ENSG00000236712,0.019782599,0.026299695,0.011572297,0.020191947,0.017969452
ENSG00000215018,1.333433582,1.758833827,2.254270368,0.332368717,4.011541594
ENSG00000272732,1.344923984,3.134124985,0.553420219,0.810014912,3.832056775
ENSG00000272894,5.743825155,7.034839306,2.098019777,2.98169646,8.441405978
ENSG00000164654,11.72680167,7.699034353,6.224860353,6.068654867,55.28899875
ENSG00000272745,0.154660236,0.564054853,0.041298108,0.113454646,0.279041171
ENSG00000106399,10.00618788,8.727369068,5.464208114,8.151215487,4.941534247
ENSG00000219545,7.954942611,8.027792285,4.149614953,4.388135398,6.022273973
ENSG00000270314,0.022133129,0.013797311,0.019389507,0.009473982,0.011943239
ENSG00000234718,0.019248398,0.007160967,0.010167382,0.005246504,0.006497435
ENSG00000201747,0.032372696,0.025008851,0.011730858,0.018890708,0.010740971
ENSG00000214998,0.024853005,0.029552976,0.013727886,0.012846947,0.013243978
ENSG00000234141,0.312706157,0.309079536,0.160892497,0.095079071,0.250712217
ENSG00000233108,0.13359775,0.122215764,0.058893266,0.03523646,0.091284807
ENSG00000106415,7.618253058,10.96181608,1.445576648,2.624194248,1.944956912
ENSG00000233264,0.597729585,0.350185515,0.091327319,0.123348673,0.085478531
ENSG00000003147,17.06698666,13.56434106,13.83230322,3.753826106,1.487635866
ENSG00000227719,4.111350418,3.333699678,2.382246718,1.335957566,0.500014433
ENSG00000244239,0.759208032,2.323348257,5.829983564,0.764370088,0.065333611
ENSG00000272328,0.002808868,0.009959652,0.028210919,0.00175885,0.001072615
ENSG00000122584,0.007181201,8.131225366,0.010480754,0.009369602,0.005496995
ENSG00000236748,0.000205055,0.001211821,0.000270027,0.000558407,0.000893151
ENSG00000278254,0.000214369,0.106139392,0.00030235,0.000189111,0.000466065
ENSG00000278446,0,0.00424754,0,0,0.000115604
ENSG00000233876,0.010369683,0.01680708,0.019958919,0.011501637,0.068032154
ENSG00000271077,0.000369462,0.000621249,0.000064872,0.000571947,0.000146949
ENSG00000197320,0.130627872,0.023484043,0.095322103,0.008864956,0.033591778
ENSG00000234710,0.002800173,0.037432821,0.003479234,0.006814115,0.001890249
ENSG00000270611,0.000480168,0.000260096,0.000245,0.002259602,0.000482279
ENSG00000235431,0.00612038,0.00860821,0.000864395,0.038576062,0.000679875
ENSG00000212422,0.001045376,0.000809796,0.238485472,0.004582743,0.005008244
ENSG00000283117,0.000911511,0.002483639,0.0004366,0.000335841,0.00073066
ENSG00000229091,0.017358907,0.01959492,0.016126195,0.011066372,0.030746239
ENSG00000234356,0.017153629,0.011703582,0.0170557,0.018975841,0.006915978
ENSG00000236414,0.000230305,0.001048792,0.000365947,0,0.001304346
ENSG00000201774,0.00052534,0.000708987,0.000253472,0.00249823,0
ENSG00000189043,112.19125,225.6977544,345.9555793,74.32105752,297.6950187
ENSG00000271185,0.096504665,0.230064127,0.084207539,0.065214823,0.068300535
ENSG00000106443,10.35594897,8.270924187,3.314821845,4.547575221,4.045094645
ENSG00000230370,0.036442167,0.022054562,0.014138001,0.009072301,0.012302291
ENSG00000230333,1.109378898,0.073633054,0.171004275,0.925016376,0.059490887
ENSG00000226827,0.026230878,0.003627648,0.008691309,0.021927522,0.004809178
ENSG00000005108,4.831072097,1.8078941,0.616274287,0.349934115,0.272938032
ENSG00000230435,1.617139617,0.155295312,0.132355331,1.471505221,0.067594334
ENSG00000235920,0.082537691,0.036661138,0.016926862,0.017231327,0.021015168
ENSG00000106460,7.605227034,7.002934252,4.043400528,4.443190265,5.688591532
